id,timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,flow_duration,is_attack
12406,2025-03-25 17:12:34.214523,240.36.170.206,134.33.219.59,55035,5029,TCP,3774,4560,415,0
12407,2025-03-25 17:12:35.214523,6.179.61.136,174.84.108.105,42685,63875,ICMP,4590,2648,3402,0
12408,2025-03-25 17:12:36.214523,185.67.234.242,200.84.131.58,25526,7568,ICMP,290,2324,2870,0
12409,2025-03-25 17:12:37.214523,14.79.33.175,148.142.197.1,36781,59005,ICMP,2964,4824,568,0
12410,2025-03-25 17:12:38.214523,200.117.198.58,180.2.244.169,42135,18356,TCP,4202,1069,2910,0
12411,2025-03-25 17:12:39.214523,27.171.62.60,28.54.167.232,33761,27860,ICMP,1204,372,2403,0
12412,2025-03-25 17:12:40.214523,21.222.89.241,186.248.184.17,18733,15412,ICMP,2912,1686,1580,0
12413,2025-03-25 17:12:41.214523,217.49.131.106,242.138.44.55,59669,48751,UDP,751,2924,1745,0
12414,2025-03-25 17:12:42.214523,193.189.98.134,159.7.167.3,45706,2718,UDP,1480,3618,261,0
12415,2025-03-25 17:12:43.214523,29.18.201.53,128.111.59.87,60079,63215,ICMP,901,2488,1731,0
12416,2025-03-25 17:12:44.214523,166.215.166.5,102.86.70.101,55303,22165,TCP,4644,4120,2640,0
12417,2025-03-25 17:12:45.214523,162.130.255.95,148.217.209.246,10022,23690,UDP,2221,4700,1011,0
12418,2025-03-25 17:12:46.214523,243.162.178.110,172.66.107.209,29930,48545,ICMP,2084,3920,580,0
12419,2025-03-25 17:12:47.214523,32.18.254.102,64.63.245.223,36514,50318,UDP,4240,2884,3076,0
12420,2025-03-25 17:12:48.214523,128.38.95.74,242.29.65.109,5680,39793,UDP,1652,728,2389,0
12421,2025-03-25 17:12:49.214523,2.224.74.164,215.28.24.181,51501,40444,TCP,2892,4445,970,0
12422,2025-03-25 17:12:50.214523,188.16.156.164,38.80.120.81,37925,48777,ICMP,2823,4707,1653,0
12423,2025-03-25 17:12:51.214523,209.90.153.10,231.150.37.82,26759,38373,UDP,2122,444,95,0
12424,2025-03-25 17:12:52.214523,141.223.17.219,164.190.214.99,53045,38879,ICMP,4770,4742,2064,0
12425,2025-03-25 17:12:53.214523,173.65.162.117,118.129.247.207,30116,2484,TCP,1530,655,2023,0
12426,2025-03-25 17:12:54.214523,209.120.208.19,215.72.221.214,2266,37679,TCP,4288,4110,1135,0
12427,2025-03-25 17:12:55.214523,26.7.121.38,18.153.22.255,42331,48670,UDP,2613,3019,326,0
12428,2025-03-25 17:12:56.214523,214.50.137.30,213.24.252.99,2855,42276,TCP,703,559,1246,0
12429,2025-03-25 17:12:57.214523,7.58.84.231,118.34.49.195,51745,10859,UDP,426,2888,3343,0
12430,2025-03-25 17:12:58.214523,242.56.69.94,19.250.131.60,29535,49435,ICMP,3938,2911,875,0
12431,2025-03-25 17:12:59.214523,133.229.156.39,63.186.79.229,8270,11934,UDP,2875,2635,3508,0
12432,2025-03-25 17:13:00.214523,86.131.76.182,2.9.243.4,32491,18245,UDP,3739,3215,2719,0
12433,2025-03-25 17:13:01.214523,68.98.152.169,220.109.93.144,19326,26637,TCP,690,2649,94,1
12434,2025-03-25 17:13:02.214523,211.22.76.207,2.247.55.214,56592,32377,ICMP,1538,159,997,0
12435,2025-03-25 17:13:03.214523,110.133.88.245,48.122.140.253,4256,39638,ICMP,3670,4772,336,0
12436,2025-03-25 17:13:04.214523,63.221.201.223,87.159.10.2,37550,9487,UDP,950,3285,2860,0
12437,2025-03-25 17:13:05.214523,229.142.32.42,218.75.47.138,39789,14360,ICMP,539,1894,1525,0
12438,2025-03-25 17:13:06.214523,10.171.35.87,208.221.254.84,52531,27558,ICMP,3095,4544,164,0
12439,2025-03-25 17:13:07.214523,145.69.239.75,105.7.215.28,59765,3393,UDP,4523,2064,2942,0
12440,2025-03-25 17:13:08.214523,210.138.96.9,20.199.12.245,65487,26405,UDP,1765,4869,1410,0
12441,2025-03-25 17:13:09.214523,189.218.252.241,241.68.92.106,11996,47784,ICMP,3008,1593,2460,1
12442,2025-03-25 17:13:10.214523,128.119.197.233,132.228.18.173,49160,20582,UDP,1357,4871,368,0
12443,2025-03-25 17:13:11.214523,118.34.5.252,37.20.54.59,35616,23393,TCP,1644,2696,3368,0
12444,2025-03-25 17:13:12.214523,1.68.128.27,231.157.25.23,11707,34674,ICMP,2005,4333,319,0
12445,2025-03-25 17:13:13.214523,129.114.183.42,234.47.229.45,24688,31978,UDP,3779,2765,1279,0
12446,2025-03-25 17:13:14.214523,184.112.97.49,16.58.93.214,37852,26431,ICMP,1915,4276,1855,0
12447,2025-03-25 17:13:15.214523,255.181.232.91,188.224.203.37,55500,63576,ICMP,2376,4498,1809,0
12448,2025-03-25 17:13:16.214523,15.92.127.221,227.59.84.97,34196,36963,TCP,3416,3169,2537,0
12449,2025-03-25 17:13:17.214523,99.42.198.83,171.44.7.105,19129,27791,TCP,1550,2556,2598,0
12450,2025-03-25 17:13:18.214523,5.42.228.77,26.105.37.7,65364,3064,ICMP,2147,2867,2944,0
12451,2025-03-25 17:13:19.214523,151.166.59.71,220.123.164.246,22724,63569,TCP,4939,2512,1444,0
12452,2025-03-25 17:13:20.214523,98.205.29.214,80.58.93.109,12041,24140,UDP,3644,3162,1952,0
12453,2025-03-25 17:13:21.214523,244.216.56.44,17.168.254.228,37637,27194,ICMP,3734,2236,187,0
12454,2025-03-25 17:13:22.214523,218.10.138.0,1.249.115.119,21618,7396,TCP,273,4440,2073,0
12455,2025-03-25 17:13:23.214523,173.122.13.92,239.1.38.93,12408,59994,ICMP,1198,1903,2190,0
12456,2025-03-25 17:13:24.214523,169.244.200.247,142.250.71.36,31372,23393,ICMP,1222,1196,428,0
12457,2025-03-25 17:13:25.214523,56.210.10.213,64.56.20.112,17472,8586,UDP,2660,3848,1148,0
12458,2025-03-25 17:13:26.214523,59.105.111.177,226.47.196.99,10515,45568,UDP,2142,310,25,0
12459,2025-03-25 17:13:27.214523,12.200.200.207,230.12.145.27,14136,6924,UDP,3878,633,1827,0
12460,2025-03-25 17:13:28.214523,165.252.219.4,129.216.105.20,56558,41757,TCP,2276,1040,477,1
12461,2025-03-25 17:13:29.214523,203.174.181.10,189.125.205.144,32045,22724,TCP,2521,4037,1487,0
12462,2025-03-25 17:13:30.214523,135.13.18.173,171.161.174.219,59783,42257,TCP,4431,1365,2895,0
12463,2025-03-25 17:13:31.214523,213.24.27.111,152.99.140.133,45577,1613,UDP,4937,111,1455,0
12464,2025-03-25 17:13:32.214523,12.213.95.184,210.19.224.166,1992,61068,ICMP,3872,2101,1256,0
12465,2025-03-25 17:13:33.214523,13.18.179.189,138.214.55.127,1392,58950,UDP,1792,616,1681,0
12466,2025-03-25 17:13:34.214523,229.220.151.159,204.61.79.102,9448,6087,TCP,390,4989,3417,0
12467,2025-03-25 17:13:35.214523,205.39.147.34,21.67.218.107,36034,21041,TCP,4031,4542,1047,0
12468,2025-03-25 17:13:36.214523,217.64.133.108,11.96.173.132,55178,19398,TCP,1518,2167,2030,1
12469,2025-03-25 17:13:37.214523,107.33.200.24,175.2.55.79,36875,23923,UDP,2088,1824,122,0
12470,2025-03-25 17:13:38.214523,96.6.92.21,59.222.49.217,58249,50032,TCP,667,2283,3295,0
12471,2025-03-25 17:13:39.214523,113.204.47.60,101.19.104.112,26520,2282,UDP,3138,4641,983,0
12472,2025-03-25 17:13:40.214523,196.56.158.107,64.230.7.160,59056,14622,ICMP,2445,272,1254,0
12473,2025-03-25 17:13:41.214523,106.252.134.7,173.209.47.173,62640,3890,UDP,3243,4354,17,1
12474,2025-03-25 17:13:42.214523,61.68.47.230,108.170.102.51,31960,53914,TCP,2403,1914,1309,0
12475,2025-03-25 17:13:43.214523,114.142.47.60,36.104.151.39,14346,50747,ICMP,408,1775,2,0
12476,2025-03-25 17:13:44.214523,197.244.222.224,85.248.244.173,2493,42528,TCP,2238,103,267,0
12477,2025-03-25 17:13:45.214523,86.190.11.20,218.3.57.131,38517,31156,ICMP,2296,1710,1552,0
12478,2025-03-25 17:13:46.214523,72.96.252.173,174.137.63.210,5283,54398,TCP,561,2893,1873,0
12479,2025-03-25 17:13:47.214523,165.101.53.170,145.113.19.230,37414,30428,UDP,4830,2520,1557,0
12480,2025-03-25 17:13:48.214523,210.228.181.67,196.252.40.84,11316,46496,TCP,3920,4477,251,0
12481,2025-03-25 17:13:49.214523,229.90.164.26,51.88.60.85,27865,1661,UDP,4832,2890,277,0
12482,2025-03-25 17:13:50.214523,184.126.201.18,113.184.19.71,29389,25640,UDP,745,2430,1030,0
12483,2025-03-25 17:13:51.214523,233.101.30.109,228.139.150.255,65510,38674,ICMP,4713,1600,1838,0
12484,2025-03-25 17:13:52.214523,109.253.149.219,165.104.247.94,18231,16852,UDP,1496,4430,1261,0
12485,2025-03-25 17:13:53.214523,114.184.202.241,248.75.234.242,37223,54568,UDP,3368,1825,1850,0
12486,2025-03-25 17:13:54.214523,244.188.104.166,165.21.47.166,23936,27220,UDP,4385,4028,1721,0
12487,2025-03-25 17:13:55.214523,242.38.161.127,94.18.27.164,37943,37464,ICMP,3974,4533,1981,0
12488,2025-03-25 17:13:56.214523,67.252.145.103,52.251.216.50,38005,46121,TCP,4274,555,2272,0
12489,2025-03-25 17:13:57.214523,154.69.254.0,59.16.53.223,16259,48759,TCP,1670,4069,941,0
12490,2025-03-25 17:13:58.214523,133.53.87.29,113.250.65.12,57596,33046,UDP,915,2018,3558,0
12491,2025-03-25 17:13:59.214523,118.22.13.106,182.2.198.138,42781,33226,UDP,2005,1482,3485,0
12492,2025-03-25 17:14:00.214523,127.45.1.59,148.83.246.49,34571,29728,TCP,4267,4605,1055,0
12493,2025-03-25 17:14:01.214523,1.127.73.2,98.237.78.214,49143,26899,UDP,2190,2088,473,0
12494,2025-03-25 17:14:02.214523,129.77.122.131,148.61.114.197,44834,65176,TCP,4998,657,514,0
12495,2025-03-25 17:14:03.214523,233.49.207.4,13.163.107.107,20300,24665,ICMP,3304,4657,1366,0
12496,2025-03-25 17:14:04.214523,153.12.237.177,69.94.109.2,32947,38503,UDP,3970,4386,2213,0
12497,2025-03-25 17:14:05.214523,126.181.58.205,249.201.241.148,6558,14259,UDP,1229,4090,300,0
12498,2025-03-25 17:14:06.214523,103.43.9.255,107.231.109.102,27493,23051,TCP,2155,1268,3023,0
12499,2025-03-25 17:14:07.214523,226.202.133.159,17.199.246.38,37098,33951,TCP,1897,1467,2502,0
12500,2025-03-25 17:14:08.214523,69.24.143.114,164.156.201.213,36694,43936,ICMP,3514,3787,2687,0
12501,2025-03-25 17:14:09.214523,201.147.204.38,30.118.123.69,63171,48585,UDP,2584,1699,2529,0
12502,2025-03-25 17:14:10.214523,112.72.64.86,201.214.76.62,33587,43715,TCP,788,256,2123,0
12503,2025-03-25 17:14:11.214523,253.238.227.67,184.100.244.172,47183,28046,ICMP,3563,3479,2357,0
12504,2025-03-25 17:14:12.214523,111.53.9.174,48.194.143.68,37510,6962,TCP,675,1147,76,0
12505,2025-03-25 17:14:13.214523,69.19.86.195,254.188.129.188,1045,64261,TCP,3110,1030,2435,0
12506,2025-03-25 17:14:14.214523,5.92.154.211,190.92.182.68,35292,45146,ICMP,4002,1224,3422,0
12507,2025-03-25 17:14:15.214523,92.169.72.46,66.37.195.39,42826,43716,ICMP,4915,1381,3347,0
12508,2025-03-25 17:14:16.214523,182.162.196.205,100.198.124.249,16823,34372,ICMP,4421,4856,3373,0
12509,2025-03-25 17:14:17.214523,232.128.111.98,48.120.183.43,27360,33233,ICMP,3970,1228,3005,0
12510,2025-03-25 17:14:18.214523,172.230.140.180,124.137.163.35,4665,58587,ICMP,2939,3752,2795,0
12511,2025-03-25 17:14:19.214523,49.32.21.90,203.136.39.120,22620,57762,ICMP,3174,2182,3127,0
12512,2025-03-25 17:14:20.214523,60.150.225.210,38.221.237.103,33983,38266,UDP,4740,4534,460,0
12513,2025-03-25 17:14:21.214523,22.155.155.130,54.128.146.63,14330,10965,ICMP,2625,4915,1565,0
12514,2025-03-25 17:14:22.214523,58.114.225.118,108.106.227.74,47206,8097,UDP,3581,1276,1840,0
12515,2025-03-25 17:14:23.214523,97.18.31.168,102.184.147.186,9611,43454,TCP,2117,605,1864,0
12516,2025-03-25 17:14:24.214523,113.173.114.239,229.81.251.248,57350,38851,TCP,3478,324,1599,0
12517,2025-03-25 17:14:25.214523,155.156.226.200,29.103.88.15,32383,47249,ICMP,3385,3938,661,0
12518,2025-03-25 17:14:26.214523,193.110.53.111,176.103.34.114,22522,38120,TCP,3201,4152,2361,0
12519,2025-03-25 17:14:27.214523,168.130.92.8,233.119.57.0,5686,51570,ICMP,4614,279,2317,0
12520,2025-03-25 17:14:28.214523,4.81.146.84,63.107.231.126,38118,1945,ICMP,3708,4614,3569,0
12521,2025-03-25 17:14:29.214523,165.249.175.80,186.118.196.45,42857,64745,UDP,1151,1428,2203,0
12522,2025-03-25 17:14:30.214523,217.103.151.204,151.39.111.158,28221,3797,TCP,4804,4851,1220,0
12523,2025-03-25 17:14:31.214523,186.40.162.35,175.119.60.220,21743,5486,ICMP,186,841,2528,0
12524,2025-03-25 17:14:32.214523,203.81.57.218,237.59.245.111,25689,21984,TCP,3197,4509,1880,0
12525,2025-03-25 17:14:33.214523,126.206.2.209,49.121.85.176,44263,31292,UDP,4908,3989,1472,0
12526,2025-03-25 17:14:34.214523,12.45.10.193,83.27.51.38,26056,20842,TCP,2539,407,3177,0
12527,2025-03-25 17:14:35.214523,243.218.162.228,142.188.78.232,60648,40525,UDP,1377,1366,1801,0
12528,2025-03-25 17:14:36.214523,129.81.158.66,205.249.199.120,13665,45566,UDP,619,1368,1098,0
12529,2025-03-25 17:14:37.214523,189.189.215.184,129.69.169.103,42988,43102,UDP,486,3780,1099,0
12530,2025-03-25 17:14:38.214523,142.66.111.168,209.17.240.238,31052,2889,ICMP,113,3128,1121,0
12531,2025-03-25 17:14:39.214523,65.21.153.150,175.217.0.50,46518,31730,ICMP,4286,4147,3313,0
12532,2025-03-25 17:14:40.214523,161.172.9.119,59.86.212.139,55670,29911,TCP,3575,1153,1415,0
12533,2025-03-25 17:14:41.214523,226.204.99.101,60.54.40.140,16675,50900,ICMP,3676,1743,3181,0
12534,2025-03-25 17:14:42.214523,192.129.193.199,153.7.215.22,9560,31535,ICMP,103,2128,28,0
12535,2025-03-25 17:14:43.214523,155.11.61.131,69.194.238.125,52887,34503,TCP,3169,2873,3174,0
12536,2025-03-25 17:14:44.214523,76.200.22.70,45.99.210.241,57771,64351,UDP,3390,2125,2910,0
12537,2025-03-25 17:14:45.214523,155.207.169.115,6.189.126.213,46736,41502,UDP,3759,2130,119,0
12538,2025-03-25 17:14:46.214523,47.114.39.176,183.55.9.171,7297,27425,TCP,4991,3108,1608,0
12539,2025-03-25 17:14:47.214523,170.103.11.245,30.188.47.101,7308,29526,ICMP,4038,2763,3099,0
12540,2025-03-25 17:14:48.214523,5.238.53.21,67.31.234.74,60830,55256,TCP,4411,2108,150,0
12541,2025-03-25 17:14:49.214523,204.149.254.217,136.86.180.170,26716,47238,TCP,1702,4693,682,0
12542,2025-03-25 17:14:50.214523,242.11.38.183,174.41.159.197,9841,14418,ICMP,4899,1762,1696,0
12543,2025-03-25 17:14:51.214523,16.115.122.141,164.22.208.47,29979,34182,TCP,4926,3514,1166,0
12544,2025-03-25 17:14:52.214523,208.163.36.91,233.171.121.98,27579,10286,ICMP,4073,132,3226,0
12545,2025-03-25 17:14:53.214523,156.76.128.177,186.201.58.98,21402,5511,ICMP,2642,2381,3564,0
12546,2025-03-25 17:14:54.214523,70.44.106.102,59.50.233.92,51854,28365,TCP,1742,629,762,0
12547,2025-03-25 17:14:55.214523,200.254.55.155,86.103.104.254,42206,62848,UDP,1589,4623,183,0
12548,2025-03-25 17:14:56.214523,167.251.157.74,164.58.31.77,18151,44412,ICMP,4158,1389,3275,0
12549,2025-03-25 17:14:57.214523,227.179.12.234,237.71.110.103,50638,14594,UDP,3333,1418,1095,1
12550,2025-03-25 17:14:58.214523,206.157.113.68,49.142.134.223,18976,58292,ICMP,1795,1563,2231,0
12551,2025-03-25 17:14:59.214523,12.102.182.30,5.31.216.20,12563,56923,UDP,1486,1684,173,0
12552,2025-03-25 17:15:00.214523,167.28.226.219,219.107.0.4,47785,30629,TCP,4892,669,2590,1
12553,2025-03-25 17:15:01.214523,115.228.170.171,137.198.114.213,47243,7090,ICMP,1297,250,1858,0
12554,2025-03-25 17:15:02.214523,1.17.164.97,67.86.254.73,15716,38286,TCP,2385,444,355,0
12555,2025-03-25 17:15:03.214523,249.163.247.196,68.67.52.189,19144,27747,TCP,1087,1759,2202,0
12556,2025-03-25 17:15:04.214523,183.30.112.200,198.199.26.53,14358,4596,TCP,4089,1033,2649,0
12557,2025-03-25 17:15:05.214523,220.231.106.111,223.137.133.91,29639,13694,ICMP,3059,4816,2433,0
12558,2025-03-25 17:15:06.214523,100.34.137.92,7.202.70.185,8927,61122,TCP,1361,4345,733,0
12559,2025-03-25 17:15:07.214523,249.129.241.143,99.186.65.53,29551,28863,TCP,4825,4940,920,0
12560,2025-03-25 17:15:08.214523,22.182.47.222,149.103.0.190,16653,49731,ICMP,1355,4462,1335,1
12561,2025-03-25 17:15:09.214523,189.114.76.161,179.193.247.170,57178,50052,TCP,687,4342,1049,0
12562,2025-03-25 17:15:10.214523,112.212.32.140,28.132.234.90,59032,29425,ICMP,1640,1608,1122,0
12563,2025-03-25 17:15:11.214523,131.80.135.123,195.217.255.28,18764,57945,TCP,893,3675,554,0
12564,2025-03-25 17:15:12.214523,107.154.175.38,72.131.86.77,34806,61784,UDP,4016,2651,1324,0
12565,2025-03-25 17:15:13.214523,114.82.230.185,4.224.203.128,27732,11273,TCP,2120,1111,3141,1
12566,2025-03-25 17:15:14.214523,191.253.242.103,132.48.11.99,11884,3335,UDP,218,4266,361,0
12567,2025-03-25 17:15:15.214523,16.198.34.133,55.33.236.55,18462,33035,ICMP,1313,2408,1932,0
12568,2025-03-25 17:15:16.214523,223.200.15.40,209.21.97.185,2788,44863,UDP,713,4891,2824,0
12569,2025-03-25 17:15:17.214523,127.130.44.193,192.54.219.133,64751,40565,ICMP,4681,960,874,0
12570,2025-03-25 17:15:18.214523,79.13.30.31,229.185.131.202,7033,40697,TCP,4517,1534,1087,0
12571,2025-03-25 17:15:19.214523,212.79.167.211,220.167.112.115,21866,4666,UDP,4334,1539,718,0
12572,2025-03-25 17:15:20.214523,174.103.168.218,158.36.203.13,61237,7362,TCP,3573,3516,2708,0
12573,2025-03-25 17:15:21.214523,213.64.228.127,55.237.105.55,43396,50138,UDP,3397,4053,2543,0
12574,2025-03-25 17:15:22.214523,161.242.244.245,4.90.190.63,49804,52785,ICMP,1389,4678,424,0
12575,2025-03-25 17:15:23.214523,98.168.133.0,22.229.105.162,34459,10646,ICMP,2480,1561,841,0
12576,2025-03-25 17:15:24.214523,35.114.152.241,51.241.252.244,4394,49447,ICMP,323,261,3452,0
12577,2025-03-25 17:15:25.214523,196.62.144.176,205.41.94.158,39768,43897,ICMP,4767,738,255,0
12578,2025-03-25 17:15:26.214523,30.98.231.139,194.66.16.166,51570,40032,TCP,2923,1157,261,0
12579,2025-03-25 17:15:27.214523,169.3.65.83,82.174.156.180,58466,48589,TCP,3114,1553,3201,0
12580,2025-03-25 17:15:28.214523,108.182.220.175,158.185.6.150,64558,8830,TCP,2740,4926,523,0
12581,2025-03-25 17:15:29.214523,47.114.192.245,22.45.22.251,21478,1781,TCP,1086,2884,2038,0
12582,2025-03-25 17:15:30.214523,93.198.91.232,210.191.141.127,57158,27734,TCP,1123,3467,1924,0
12583,2025-03-25 17:15:31.214523,95.128.174.132,138.238.6.100,42405,22494,ICMP,1643,4367,2470,0
12584,2025-03-25 17:15:32.214523,4.119.156.126,247.253.111.79,39391,7244,TCP,1372,3335,1553,1
12585,2025-03-25 17:15:33.214523,155.229.184.183,23.9.10.115,4674,43896,TCP,1879,4394,2628,0
12586,2025-03-25 17:15:34.214523,85.121.204.152,113.114.28.122,46141,27339,TCP,1800,2197,416,0
12587,2025-03-25 17:15:35.214523,161.86.92.25,63.119.243.63,26732,55778,ICMP,4030,1565,3077,0
12588,2025-03-25 17:15:36.214523,220.134.224.17,224.102.93.250,43686,28817,ICMP,2334,4525,918,0
12589,2025-03-25 17:15:37.214523,85.131.133.253,145.20.106.118,53796,63124,ICMP,4444,4489,206,0
12590,2025-03-25 17:15:38.214523,222.203.183.102,43.87.173.108,4214,15340,ICMP,3298,2427,2517,0
12591,2025-03-25 17:15:39.214523,157.5.34.239,162.23.152.35,49137,43118,TCP,3259,4559,2130,0
12592,2025-03-25 17:15:40.214523,99.84.228.31,9.11.57.147,9813,23529,TCP,4083,4141,1091,0
12593,2025-03-25 17:15:41.214523,70.122.169.75,171.186.80.103,33149,29312,UDP,1123,2718,757,0
12594,2025-03-25 17:15:42.214523,222.230.32.180,7.197.10.197,34183,9980,TCP,3939,4349,267,1
12595,2025-03-25 17:15:43.214523,197.119.138.136,77.76.228.245,65488,20133,ICMP,925,1854,751,0
12596,2025-03-25 17:15:44.214523,58.12.67.238,38.191.142.250,18483,53544,ICMP,2836,797,1767,0
12597,2025-03-25 17:15:45.214523,231.122.162.159,47.38.148.52,36442,4521,TCP,3506,4057,1764,0
12598,2025-03-25 17:15:46.214523,70.90.143.31,47.251.12.85,47392,58350,UDP,2874,4467,475,1
12599,2025-03-25 17:15:47.214523,40.132.3.154,208.72.176.237,48109,10888,ICMP,4732,2590,1510,0
12600,2025-03-25 17:15:48.214523,179.217.197.23,248.68.192.170,19792,32534,UDP,591,612,153,0
12601,2025-03-25 17:15:49.214523,139.231.205.102,86.13.87.231,50985,29005,ICMP,1959,908,554,0
12602,2025-03-25 17:15:50.214523,228.130.89.249,181.203.231.58,16587,23050,ICMP,2439,1138,487,0
12603,2025-03-25 17:15:51.214523,43.157.224.238,229.209.166.31,58223,9798,TCP,691,643,2619,0
12604,2025-03-25 17:15:52.214523,27.57.179.228,144.147.56.240,28909,54942,ICMP,2834,3876,2677,1
12605,2025-03-25 17:15:53.214523,141.233.99.245,237.72.203.136,22909,47831,UDP,1592,2401,2809,0
12606,2025-03-25 17:15:54.214523,201.43.174.208,251.188.177.41,62106,22041,UDP,1047,4941,3120,0
12607,2025-03-25 17:15:55.214523,32.206.80.33,131.32.145.105,7919,2845,TCP,1675,809,3096,0
12608,2025-03-25 17:15:56.214523,190.250.108.193,178.32.100.122,51335,51361,ICMP,782,1413,1399,1
12609,2025-03-25 17:15:57.214523,239.242.43.120,41.79.44.39,24982,46509,UDP,728,4501,1772,1
12610,2025-03-25 17:15:58.214523,190.253.101.32,161.240.36.31,2555,19045,TCP,4788,4367,2757,0
12611,2025-03-25 17:15:59.214523,75.10.110.38,115.99.28.160,6505,57412,UDP,4582,4523,3429,0
12612,2025-03-25 17:16:00.214523,146.60.203.217,252.174.191.154,24956,11396,TCP,4847,4348,1057,0
12613,2025-03-25 17:16:01.214523,107.61.217.86,225.55.125.43,22384,42172,UDP,2340,2855,3544,0
12614,2025-03-25 17:16:02.214523,80.203.220.245,126.51.138.217,55871,35538,ICMP,3854,4802,838,0
12615,2025-03-25 17:16:03.214523,226.201.88.38,70.85.46.98,44666,29426,UDP,200,1872,2223,0
12616,2025-03-25 17:16:04.214523,129.70.92.159,156.233.154.71,25853,6821,UDP,1193,1539,2613,0
12617,2025-03-25 17:16:05.214523,119.92.64.131,221.128.179.73,20956,17307,TCP,2591,4506,2733,0
12618,2025-03-25 17:16:06.214523,127.207.216.225,33.225.28.252,61553,41881,TCP,3872,3415,967,0
12619,2025-03-25 17:16:07.214523,11.233.52.200,57.132.101.115,39955,52796,TCP,532,508,1522,0
12620,2025-03-25 17:16:08.214523,216.226.47.137,46.251.79.66,56847,45929,UDP,636,4914,2771,0
12621,2025-03-25 17:16:09.214523,133.183.235.72,33.17.127.26,39056,60694,TCP,700,4822,3385,0
12622,2025-03-25 17:16:10.214523,86.233.189.88,170.236.195.229,51407,8621,ICMP,1766,4433,1222,0
12623,2025-03-25 17:16:11.214523,50.161.77.28,42.167.144.158,16914,31344,TCP,2855,2553,1022,0
12624,2025-03-25 17:16:12.214523,252.13.96.149,150.53.225.84,19831,32285,TCP,418,1682,3075,0
12625,2025-03-25 17:16:13.214523,195.35.114.226,35.30.108.191,12791,58178,ICMP,1962,1321,3121,0
12626,2025-03-25 17:16:14.214523,62.128.174.137,191.54.143.182,9095,7131,TCP,3832,662,3086,0
12627,2025-03-25 17:16:15.214523,33.146.244.49,228.202.64.144,54437,26784,TCP,1627,3877,3476,1
12628,2025-03-25 17:16:16.214523,247.33.177.161,118.166.235.132,27173,36585,UDP,170,4282,3266,0
12629,2025-03-25 17:16:17.214523,133.95.92.33,7.222.57.213,16564,12162,UDP,543,1855,2841,1
12630,2025-03-25 17:16:18.214523,143.57.170.43,129.195.95.224,36700,36292,TCP,4794,2937,3332,0
12631,2025-03-25 17:16:19.214523,114.47.0.230,165.234.190.217,5736,32632,ICMP,486,844,1961,0
12632,2025-03-25 17:16:20.214523,211.13.222.233,73.121.142.198,56931,14162,TCP,1969,469,247,0
12633,2025-03-25 17:16:21.214523,121.218.101.59,144.65.15.226,27225,42153,TCP,4748,2191,432,0
12634,2025-03-25 17:16:22.214523,54.49.200.152,192.80.184.44,45982,38717,TCP,2111,1420,567,0
12635,2025-03-25 17:16:23.214523,81.124.100.98,3.135.108.128,54059,61113,UDP,3021,565,481,0
12636,2025-03-25 17:16:24.214523,103.151.82.178,201.220.132.183,20923,18488,ICMP,3451,3593,258,1
12637,2025-03-25 17:16:25.214523,83.4.114.184,106.202.10.0,20811,59631,ICMP,379,572,535,0
12638,2025-03-25 17:16:26.214523,63.124.89.45,195.152.69.231,22006,22272,ICMP,870,1396,2156,0
12639,2025-03-25 17:16:27.214523,9.51.82.172,67.209.46.122,55184,38245,UDP,1053,4368,176,0
12640,2025-03-25 17:16:28.214523,243.153.206.230,164.115.236.13,23630,19656,UDP,4524,335,469,0
12641,2025-03-25 17:16:29.214523,84.35.149.183,132.15.133.16,63048,48571,TCP,1659,3563,2575,0
12642,2025-03-25 17:16:30.214523,218.229.241.21,70.186.24.207,11174,13124,UDP,2597,1778,819,0
12643,2025-03-25 17:16:31.214523,60.48.245.0,173.246.117.211,21417,48954,TCP,3546,4428,152,0
12644,2025-03-25 17:16:32.214523,93.219.64.189,51.87.156.94,52911,2349,UDP,3467,365,1300,0
12645,2025-03-25 17:16:33.214523,142.100.95.21,4.106.223.196,38283,12393,TCP,3647,2504,824,0
12646,2025-03-25 17:16:34.214523,18.136.110.168,115.57.135.75,47711,54049,UDP,2540,238,3110,0
12647,2025-03-25 17:16:35.214523,79.189.198.98,9.35.218.168,47960,11364,ICMP,208,4742,2329,0
12648,2025-03-25 17:16:36.214523,202.202.241.117,123.216.91.161,28774,14432,TCP,4554,1465,1622,0
12649,2025-03-25 17:16:37.214523,112.221.120.214,237.250.253.228,9617,51864,UDP,1055,2052,2996,0
12650,2025-03-25 17:16:38.214523,162.153.159.158,181.101.36.112,18382,20393,UDP,3460,172,1971,0
12651,2025-03-25 17:16:39.214523,230.59.15.206,201.145.61.211,17631,19484,TCP,3589,262,431,0
12652,2025-03-25 17:16:40.214523,239.99.67.211,74.93.252.62,38405,27129,UDP,417,322,320,0
12653,2025-03-25 17:16:41.214523,221.229.98.71,105.178.245.36,56953,32408,ICMP,440,284,3243,0
12654,2025-03-25 17:16:42.214523,163.13.193.11,158.99.82.128,25835,2485,TCP,4544,194,2119,0
12655,2025-03-25 17:16:43.214523,71.71.150.75,76.102.68.230,29098,43386,TCP,2174,3972,1112,1
